density,energy_above_hull,formation_energy_per_atom,elements,nsites,formula_pretty,theoretical,band_gap,is_stable,volume,nelements,symmetry,material_id,fields_not_requested,unavailable_fields
3.2656266299619983,0.0852099862985076,-1.6813664123880594,"['Cr', 'O']",67,Cr19O48,True,0.3451,False,892.8564303100558,2,"{'crystal_system': 'Triclinic', 'symbol': 'P1', 'hall': 'P 1', 'number': 1, 'point_group': '1', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaabskqb,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
7.748097885685252,0.0583053856907902,-3.6094929714035087,"['O', 'Tb']",19,Tb7O12,False,0.0,False,279.568462650787,2,"{'crystal_system': 'Trigonal', 'symbol': 'R-3', 'hall': '-R 3', 'number': 148, 'point_group': '-3', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaaabgrj,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
5.708336624524597,0.0080689300000003,-1.7828301824999992,"['O', 'Zn']",2,ZnO,False,0.6311,False,23.681474592351165,2,"{'crystal_system': 'Cubic', 'symbol': 'F-43m', 'hall': 'F -4 2 3', 'number': 216, 'point_group': '-43m', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaaaacyk,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
10.15087633960561,0.0849941064999999,-1.5567331085000042,"['Bi', 'O']",5,Bi2O3,False,1.1218000000000004,False,76.22426853886353,2,"{'crystal_system': 'Trigonal', 'symbol': 'P-3m1', 'hall': '-P 3 2""', 'number': 164, 'point_group': '-3m', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaacfxgq,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
1.4923010706945412,0.0239432865451405,-3.2488880573437497,"['O', 'Si']",192,SiO2,False,5.8369,False,4278.914684464813,2,"{'crystal_system': 'Tetragonal', 'symbol': 'P4_122', 'hall': 'P 4w 2c', 'number': 91, 'point_group': '422', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaabidra,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
3.402372890310013,0.1089119424999998,-0.6489748186637936,"['Cs', 'O']",16,CsO3,False,0.943,False,353.1624444172931,2,"{'crystal_system': 'Monoclinic', 'symbol': 'P2_1/c', 'hall': '-P 2ybc', 'number': 14, 'point_group': '2/m', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaacprqh,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
12.06916955433795,0.0851109283333348,-0.8414921949999995,"['O', 'Pt']",12,PtO2,False,0.0,False,124.97292695476796,2,"{'crystal_system': 'Cubic', 'symbol': 'Pa-3', 'hall': '-P 2ac 2ab 3', 'number': 205, 'point_group': 'm-3', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaackiea,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
3.068551225667846,0.5260434067374993,-1.398598465450001,"['Mo', 'O']",100,MoO3,True,1.2346,False,1947.295213867588,2,"{'crystal_system': 'Triclinic', 'symbol': 'P1', 'hall': 'P 1', 'number': 1, 'point_group': '1', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaacsvri,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
2.7697825056504266,0.5382524249999996,-1.487287021666667,"['Mg', 'O']",3,MgO2,True,,False,33.75523509081539,2,"{'crystal_system': 'Monoclinic', 'symbol': 'C2/m', 'hall': '-C 2y', 'number': 12, 'point_group': '2/m', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaacpdyq,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
,0.4238963956329025,-1.4070493912025317,"['O', 'Sb']",79,Sb26O53,True,0.9421999999999996,False,1099.0868761808006,2,"{'crystal_system': 'Triclinic', 'symbol': 'P1', 'hall': 'P 1', 'number': 1, 'point_group': '1', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaacotsu,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
5.407979378639442,0.3793249450000004,-1.5115056124999997,"['Ga', 'O']",12,GaO2,False,,False,124.93614434111409,2,"{'crystal_system': 'Orthorhombic', 'symbol': 'Fddd', 'hall': 'F 2 2 -1d', 'number': 70, 'point_group': 'mmm', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaacpfmg,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
2.648581061455718,0.022304727222222,-3.2505266166666678,"['O', 'Si']",24,SiO2,True,5.5865,False,301.3608426962711,2,"{'crystal_system': 'Cubic', 'symbol': 'Ia-3', 'hall': '-I 2b 2c 3', 'number': 206, 'point_group': 'm-3', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaabfqcq,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
6.652246449005293,0.0062308790624996,-2.1846297275,"['O', 'W']",16,WO3,True,1.3108,False,231.48654621817505,2,"{'crystal_system': 'Orthorhombic', 'symbol': 'Pbcm', 'hall': '-P 2c 2b', 'number': 57, 'point_group': 'mmm', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaabgfry,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
2.0830625246083208,0.0120545722222242,-3.260776771666666,"['O', 'Si']",72,SiO2,False,5.6055,False,1149.5266385915536,2,"{'crystal_system': 'Monoclinic', 'symbol': 'P2_1/c', 'hall': '-P 2ybc', 'number': 14, 'point_group': '2/m', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaabfrlu,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
8.004004312527663,0.0791548899999998,-3.267408241380952,"['O', 'Ta']",21,Ta2O5,True,3.0762,False,275.0299088811315,2,"{'crystal_system': 'Triclinic', 'symbol': 'P1', 'hall': 'P 1', 'number': 1, 'point_group': '1', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaabmzef,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
5.932513993328801,0.0004988908333318,-1.4945611130555545,"['O', 'Te']",12,TeO2,False,2.8044,False,178.68987282677674,2,"{'crystal_system': 'Tetragonal', 'symbol': 'P4_12_12', 'hall': 'P 4abw 2nw', 'number': 92, 'point_group': '422', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaaaaavl,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
3.960984375795976,0.2265729838888912,-1.5959549401436774,"['Mn', 'O']",12,MnO2,True,0.0,False,145.7839910031275,2,"{'crystal_system': 'Trigonal', 'symbol': 'R3m', 'hall': 'R 3 -2""', 'number': 160, 'point_group': '3m', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaadccfz,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
1.9882387956566308,0.0015355588888885,-0.6841503461111115,"['N', 'O']",12,NO2,False,2.7046,False,153.69165977866228,2,"{'crystal_system': 'Monoclinic', 'symbol': 'P2_1/c', 'hall': '-P 2ybc', 'number': 14, 'point_group': '2/m', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaaaacqd,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
5.954172773044494,0.0,-0.8518774982500006,"['Cu', 'O']",10,Cu2O3,True,0.1360000000000001,True,97.66062516736574,2,"{'crystal_system': 'Orthorhombic', 'symbol': 'Fdd2', 'hall': 'F 2 -2d', 'number': 43, 'point_group': 'mm2', 'symprec': 0.1, 'angle_tolerance': 5.0, 'version': '2.7.0'}",mp-aaabrgxk,"['equilibrium_reaction_energy_per_atom', 'composition_reduced', 'bulk_modulus', 'builder_meta', 'shear_modulus', 'dos_energy_up', 'is_gap_direct', 'homogeneous_poisson', 'possible_species', 'grain_boundaries', 'phonon_IDs', 'property_name', 'efermi', 'num_magnetic_sites', 'total_magnetization', 'structure', 'density_atomic', 'cbm', 'n', 'xas', 'formula_anonymous', 'e_ionic', 'weighted_surface_energy', 'weighted_work_function', 'database_IDs', 'universal_anisotropy', 'is_magnetic', 'types_of_magnetic_species', 'prop_origins', 'warnings', 'task_ids', 'uncorrected_energy_per_atom', 'is_metal', 'e_ij_max', 'e_electronic', 'decomposes_to', 'total_magnetization_normalized_vol', 'bandstructure', 'origins', 'dos_energy_down', 'chemsys', 'vbm', 'shape_factor', 'has_reconstructed', 'weighted_surface_energy_EV_PER_ANG2', 'last_updated', 'composition', 'has_props', 'total_magnetization_normalized_formula_units', 'surface_anisotropy', 'deprecated', 'energy_per_atom', 'e_total', 'dos', 'deprecation_reasons', 'ordering', 'num_unique_magnetic_sites']",[]
